"","Date","Country.Region","Province.State","Lat","Long","Confirmed","Recovered","Deaths"
"13741","2020-03-22","Nicaragua","",12.8654,-85.2072,2,0,0
"13742","2020-03-23","Nicaragua","",12.8654,-85.2072,2,0,0
"13743","2020-03-24","Nicaragua","",12.8654,-85.2072,2,0,0
"13744","2020-03-25","Nicaragua","",12.8654,-85.2072,2,0,0
"13745","2020-03-26","Nicaragua","",12.8654,-85.2072,2,0,0
"13746","2020-03-27","Nicaragua","",12.8654,-85.2072,2,0,1
"13747","2020-03-28","Nicaragua","",12.8654,-85.2072,4,0,1
"13748","2020-03-29","Nicaragua","",12.8654,-85.2072,4,0,1
"13749","2020-03-30","Nicaragua","",12.8654,-85.2072,4,0,1
"13750","2020-03-31","Nicaragua","",12.8654,-85.2072,5,0,1
"13751","2020-04-01","Nicaragua","",12.8654,-85.2072,5,0,1
"13752","2020-04-02","Nicaragua","",12.8654,-85.2072,5,0,1
"13753","2020-01-22","Niger","",17.6078,8.0817,0,0,0
"13754","2020-01-23","Niger","",17.6078,8.0817,0,0,0
"13755","2020-01-24","Niger","",17.6078,8.0817,0,0,0
"13756","2020-01-25","Niger","",17.6078,8.0817,0,0,0
"13757","2020-01-26","Niger","",17.6078,8.0817,0,0,0
"13758","2020-01-27","Niger","",17.6078,8.0817,0,0,0
"13759","2020-01-28","Niger","",17.6078,8.0817,0,0,0
"13760","2020-01-29","Niger","",17.6078,8.0817,0,0,0
"13761","2020-01-30","Niger","",17.6078,8.0817,0,0,0
"13762","2020-01-31","Niger","",17.6078,8.0817,0,0,0
"13763","2020-02-01","Niger","",17.6078,8.0817,0,0,0
"13764","2020-02-02","Niger","",17.6078,8.0817,0,0,0
"13765","2020-02-03","Niger","",17.6078,8.0817,0,0,0
"13766","2020-02-04","Niger","",17.6078,8.0817,0,0,0
"13767","2020-02-05","Niger","",17.6078,8.0817,0,0,0
"13768","2020-02-06","Niger","",17.6078,8.0817,0,0,0
"13769","2020-02-07","Niger","",17.6078,8.0817,0,0,0
"13770","2020-02-08","Niger","",17.6078,8.0817,0,0,0
"13771","2020-02-09","Niger","",17.6078,8.0817,0,0,0
"13772","2020-02-10","Niger","",17.6078,8.0817,0,0,0
"13773","2020-02-11","Niger","",17.6078,8.0817,0,0,0
"13774","2020-02-12","Niger","",17.6078,8.0817,0,0,0
"13775","2020-02-13","Niger","",17.6078,8.0817,0,0,0
"13776","2020-02-14","Niger","",17.6078,8.0817,0,0,0
"13777","2020-02-15","Niger","",17.6078,8.0817,0,0,0
"13778","2020-02-16","Niger","",17.6078,8.0817,0,0,0
"13779","2020-02-17","Niger","",17.6078,8.0817,0,0,0
"13780","2020-02-18","Niger","",17.6078,8.0817,0,0,0
"13781","2020-02-19","Niger","",17.6078,8.0817,0,0,0
"13782","2020-02-20","Niger","",17.6078,8.0817,0,0,0
"13783","2020-02-21","Niger","",17.6078,8.0817,0,0,0
"13784","2020-02-22","Niger","",17.6078,8.0817,0,0,0
"13785","2020-02-23","Niger","",17.6078,8.0817,0,0,0
"13786","2020-02-24","Niger","",17.6078,8.0817,0,0,0
"13787","2020-02-25","Niger","",17.6078,8.0817,0,0,0
"13788","2020-02-26","Niger","",17.6078,8.0817,0,0,0
"13789","2020-02-27","Niger","",17.6078,8.0817,0,0,0
"13790","2020-02-28","Niger","",17.6078,8.0817,0,0,0
"13791","2020-02-29","Niger","",17.6078,8.0817,0,0,0
"13792","2020-03-01","Niger","",17.6078,8.0817,0,0,0
"13793","2020-03-02","Niger","",17.6078,8.0817,0,0,0
"13794","2020-03-03","Niger","",17.6078,8.0817,0,0,0
"13795","2020-03-04","Niger","",17.6078,8.0817,0,0,0
"13796","2020-03-05","Niger","",17.6078,8.0817,0,0,0
"13797","2020-03-06","Niger","",17.6078,8.0817,0,0,0
"13798","2020-03-07","Niger","",17.6078,8.0817,0,0,0
"13799","2020-03-08","Niger","",17.6078,8.0817,0,0,0
"13800","2020-03-09","Niger","",17.6078,8.0817,0,0,0
"13801","2020-03-10","Niger","",17.6078,8.0817,0,0,0
"13802","2020-03-11","Niger","",17.6078,8.0817,0,0,0
"13803","2020-03-12","Niger","",17.6078,8.0817,0,0,0
"13804","2020-03-13","Niger","",17.6078,8.0817,0,0,0
"13805","2020-03-14","Niger","",17.6078,8.0817,0,0,0
"13806","2020-03-15","Niger","",17.6078,8.0817,0,0,0
"13807","2020-03-16","Niger","",17.6078,8.0817,0,0,0
"13808","2020-03-17","Niger","",17.6078,8.0817,0,0,0
"13809","2020-03-18","Niger","",17.6078,8.0817,0,0,0
"13810","2020-03-19","Niger","",17.6078,8.0817,0,0,0
"13811","2020-03-20","Niger","",17.6078,8.0817,1,0,0
"13812","2020-03-21","Niger","",17.6078,8.0817,1,0,0
"13813","2020-03-22","Niger","",17.6078,8.0817,2,0,0
"13814","2020-03-23","Niger","",17.6078,8.0817,3,0,0
"13815","2020-03-24","Niger","",17.6078,8.0817,3,0,0
"13816","2020-03-25","Niger","",17.6078,8.0817,7,0,1
"13817","2020-03-26","Niger","",17.6078,8.0817,10,0,1
"13818","2020-03-27","Niger","",17.6078,8.0817,10,0,1
"13819","2020-03-28","Niger","",17.6078,8.0817,10,0,1
"13820","2020-03-29","Niger","",17.6078,8.0817,18,0,1
"13821","2020-03-30","Niger","",17.6078,8.0817,27,0,3
"13822","2020-03-31","Niger","",17.6078,8.0817,27,0,3
"13823","2020-04-01","Niger","",17.6078,8.0817,74,0,5
"13824","2020-04-02","Niger","",17.6078,8.0817,98,0,5
"13825","2020-01-22","Nigeria","",9.082,8.6753,0,0,0
"13826","2020-01-23","Nigeria","",9.082,8.6753,0,0,0
"13827","2020-01-24","Nigeria","",9.082,8.6753,0,0,0
"13828","2020-01-25","Nigeria","",9.082,8.6753,0,0,0
"13829","2020-01-26","Nigeria","",9.082,8.6753,0,0,0
"13830","2020-01-27","Nigeria","",9.082,8.6753,0,0,0
"13831","2020-01-28","Nigeria","",9.082,8.6753,0,0,0
"13832","2020-01-29","Nigeria","",9.082,8.6753,0,0,0
"13833","2020-01-30","Nigeria","",9.082,8.6753,0,0,0
"13834","2020-01-31","Nigeria","",9.082,8.6753,0,0,0
"13835","2020-02-01","Nigeria","",9.082,8.6753,0,0,0
"13836","2020-02-02","Nigeria","",9.082,8.6753,0,0,0
"13837","2020-02-03","Nigeria","",9.082,8.6753,0,0,0
"13838","2020-02-04","Nigeria","",9.082,8.6753,0,0,0
"13839","2020-02-05","Nigeria","",9.082,8.6753,0,0,0
"13840","2020-02-06","Nigeria","",9.082,8.6753,0,0,0
"13841","2020-02-07","Nigeria","",9.082,8.6753,0,0,0
"13842","2020-02-08","Nigeria","",9.082,8.6753,0,0,0
"13843","2020-02-09","Nigeria","",9.082,8.6753,0,0,0
"13844","2020-02-10","Nigeria","",9.082,8.6753,0,0,0
"13845","2020-02-11","Nigeria","",9.082,8.6753,0,0,0
"13846","2020-02-12","Nigeria","",9.082,8.6753,0,0,0
"13847","2020-02-13","Nigeria","",9.082,8.6753,0,0,0
"13848","2020-02-14","Nigeria","",9.082,8.6753,0,0,0
"13849","2020-02-15","Nigeria","",9.082,8.6753,0,0,0
"13850","2020-02-16","Nigeria","",9.082,8.6753,0,0,0
"13851","2020-02-17","Nigeria","",9.082,8.6753,0,0,0
"13852","2020-02-18","Nigeria","",9.082,8.6753,0,0,0
"13853","2020-02-19","Nigeria","",9.082,8.6753,0,0,0
"13854","2020-02-20","Nigeria","",9.082,8.6753,0,0,0
"13855","2020-02-21","Nigeria","",9.082,8.6753,0,0,0
"13856","2020-02-22","Nigeria","",9.082,8.6753,0,0,0
"13857","2020-02-23","Nigeria","",9.082,8.6753,0,0,0
"13858","2020-02-24","Nigeria","",9.082,8.6753,0,0,0
"13859","2020-02-25","Nigeria","",9.082,8.6753,0,0,0
"13860","2020-02-26","Nigeria","",9.082,8.6753,0,0,0
"13861","2020-02-27","Nigeria","",9.082,8.6753,0,0,0
"13862","2020-02-28","Nigeria","",9.082,8.6753,1,0,0
"13863","2020-02-29","Nigeria","",9.082,8.6753,1,0,0
"13864","2020-03-01","Nigeria","",9.082,8.6753,1,0,0
"13865","2020-03-02","Nigeria","",9.082,8.6753,1,0,0
"13866","2020-03-03","Nigeria","",9.082,8.6753,1,0,0
"13867","2020-03-04","Nigeria","",9.082,8.6753,1,0,0
"13868","2020-03-05","Nigeria","",9.082,8.6753,1,0,0
"13869","2020-03-06","Nigeria","",9.082,8.6753,1,0,0
"13870","2020-03-07","Nigeria","",9.082,8.6753,1,0,0
"13871","2020-03-08","Nigeria","",9.082,8.6753,1,0,0
"13872","2020-03-09","Nigeria","",9.082,8.6753,2,0,0
"13873","2020-03-10","Nigeria","",9.082,8.6753,2,0,0
"13874","2020-03-11","Nigeria","",9.082,8.6753,2,0,0
"13875","2020-03-12","Nigeria","",9.082,8.6753,2,0,0
"13876","2020-03-13","Nigeria","",9.082,8.6753,2,0,0
"13877","2020-03-14","Nigeria","",9.082,8.6753,2,0,0
"13878","2020-03-15","Nigeria","",9.082,8.6753,2,0,0
"13879","2020-03-16","Nigeria","",9.082,8.6753,2,0,0
"13880","2020-03-17","Nigeria","",9.082,8.6753,3,0,0
"13881","2020-03-18","Nigeria","",9.082,8.6753,8,1,0
"13882","2020-03-19","Nigeria","",9.082,8.6753,8,1,0
"13883","2020-03-20","Nigeria","",9.082,8.6753,12,1,0
"13884","2020-03-21","Nigeria","",9.082,8.6753,22,1,0
"13885","2020-03-22","Nigeria","",9.082,8.6753,30,2,0
"13886","2020-03-23","Nigeria","",9.082,8.6753,40,2,1
"13887","2020-03-24","Nigeria","",9.082,8.6753,44,2,1
"13888","2020-03-25","Nigeria","",9.082,8.6753,51,2,1
"13889","2020-03-26","Nigeria","",9.082,8.6753,65,2,1
"13890","2020-03-27","Nigeria","",9.082,8.6753,70,3,1
"13891","2020-03-28","Nigeria","",9.082,8.6753,89,3,1
"13892","2020-03-29","Nigeria","",9.082,8.6753,111,3,1
"13893","2020-03-30","Nigeria","",9.082,8.6753,131,8,2
"13894","2020-03-31","Nigeria","",9.082,8.6753,135,8,2
"13895","2020-04-01","Nigeria","",9.082,8.6753,174,9,2
"13896","2020-04-02","Nigeria","",9.082,8.6753,184,20,2
"13897","2020-01-22","Macedonia","",41.6086,21.7453,0,0,0
"13898","2020-01-23","Macedonia","",41.6086,21.7453,0,0,0
"13899","2020-01-24","Macedonia","",41.6086,21.7453,0,0,0
"13900","2020-01-25","Macedonia","",41.6086,21.7453,0,0,0
"13901","2020-01-26","Macedonia","",41.6086,21.7453,0,0,0
"13902","2020-01-27","Macedonia","",41.6086,21.7453,0,0,0
"13903","2020-01-28","Macedonia","",41.6086,21.7453,0,0,0
"13904","2020-01-29","Macedonia","",41.6086,21.7453,0,0,0
"13905","2020-01-30","Macedonia","",41.6086,21.7453,0,0,0
"13906","2020-01-31","Macedonia","",41.6086,21.7453,0,0,0
"13907","2020-02-01","Macedonia","",41.6086,21.7453,0,0,0
"13908","2020-02-02","Macedonia","",41.6086,21.7453,0,0,0
"13909","2020-02-03","Macedonia","",41.6086,21.7453,0,0,0
"13910","2020-02-04","Macedonia","",41.6086,21.7453,0,0,0
"13911","2020-02-05","Macedonia","",41.6086,21.7453,0,0,0
"13912","2020-02-06","Macedonia","",41.6086,21.7453,0,0,0
"13913","2020-02-07","Macedonia","",41.6086,21.7453,0,0,0
"13914","2020-02-08","Macedonia","",41.6086,21.7453,0,0,0
"13915","2020-02-09","Macedonia","",41.6086,21.7453,0,0,0
"13916","2020-02-10","Macedonia","",41.6086,21.7453,0,0,0
"13917","2020-02-11","Macedonia","",41.6086,21.7453,0,0,0
"13918","2020-02-12","Macedonia","",41.6086,21.7453,0,0,0
"13919","2020-02-13","Macedonia","",41.6086,21.7453,0,0,0
"13920","2020-02-14","Macedonia","",41.6086,21.7453,0,0,0
"13921","2020-02-15","Macedonia","",41.6086,21.7453,0,0,0
"13922","2020-02-16","Macedonia","",41.6086,21.7453,0,0,0
"13923","2020-02-17","Macedonia","",41.6086,21.7453,0,0,0
"13924","2020-02-18","Macedonia","",41.6086,21.7453,0,0,0
"13925","2020-02-19","Macedonia","",41.6086,21.7453,0,0,0
"13926","2020-02-20","Macedonia","",41.6086,21.7453,0,0,0
"13927","2020-02-21","Macedonia","",41.6086,21.7453,0,0,0
"13928","2020-02-22","Macedonia","",41.6086,21.7453,0,0,0
"13929","2020-02-23","Macedonia","",41.6086,21.7453,0,0,0
"13930","2020-02-24","Macedonia","",41.6086,21.7453,0,0,0
"13931","2020-02-25","Macedonia","",41.6086,21.7453,0,0,0
"13932","2020-02-26","Macedonia","",41.6086,21.7453,1,0,0
"13933","2020-02-27","Macedonia","",41.6086,21.7453,1,0,0
"13934","2020-02-28","Macedonia","",41.6086,21.7453,1,0,0
"13935","2020-02-29","Macedonia","",41.6086,21.7453,1,0,0
"13936","2020-03-01","Macedonia","",41.6086,21.7453,1,0,0
"13937","2020-03-02","Macedonia","",41.6086,21.7453,1,0,0
"13938","2020-03-03","Macedonia","",41.6086,21.7453,1,0,0
"13939","2020-03-04","Macedonia","",41.6086,21.7453,1,0,0
"13940","2020-03-05","Macedonia","",41.6086,21.7453,1,0,0
"13941","2020-03-06","Macedonia","",41.6086,21.7453,3,0,0
"13942","2020-03-07","Macedonia","",41.6086,21.7453,3,0,0
"13943","2020-03-08","Macedonia","",41.6086,21.7453,3,0,0
"13944","2020-03-09","Macedonia","",41.6086,21.7453,3,0,0
"13945","2020-03-10","Macedonia","",41.6086,21.7453,7,0,0
"13946","2020-03-11","Macedonia","",41.6086,21.7453,7,0,0
"13947","2020-03-12","Macedonia","",41.6086,21.7453,7,0,0
"13948","2020-03-13","Macedonia","",41.6086,21.7453,14,1,0
"13949","2020-03-14","Macedonia","",41.6086,21.7453,14,1,0
"13950","2020-03-15","Macedonia","",41.6086,21.7453,14,1,0
"13951","2020-03-16","Macedonia","",41.6086,21.7453,18,1,0
"13952","2020-03-17","Macedonia","",41.6086,21.7453,26,1,0
"13953","2020-03-18","Macedonia","",41.6086,21.7453,35,1,0
"13954","2020-03-19","Macedonia","",41.6086,21.7453,48,1,0
"13955","2020-03-20","Macedonia","",41.6086,21.7453,67,1,0
"13956","2020-03-21","Macedonia","",41.6086,21.7453,85,1,0
"13957","2020-03-22","Macedonia","",41.6086,21.7453,115,1,1
"13958","2020-03-23","Macedonia","",41.6086,21.7453,136,1,2
"13959","2020-03-24","Macedonia","",41.6086,21.7453,148,1,2
"13960","2020-03-25","Macedonia","",41.6086,21.7453,177,1,3
"13961","2020-03-26","Macedonia","",41.6086,21.7453,201,3,3
"13962","2020-03-27","Macedonia","",41.6086,21.7453,219,3,3
"13963","2020-03-28","Macedonia","",41.6086,21.7453,241,3,4
"13964","2020-03-29","Macedonia","",41.6086,21.7453,259,3,6
"13965","2020-03-30","Macedonia","",41.6086,21.7453,285,12,7
"13966","2020-03-31","Macedonia","",41.6086,21.7453,329,12,9
"13967","2020-04-01","Macedonia","",41.6086,21.7453,354,17,11
"13968","2020-04-02","Macedonia","",41.6086,21.7453,384,17,11
"13969","2020-01-22","Norway","",60.472,8.4689,0,0,0
"13970","2020-01-23","Norway","",60.472,8.4689,0,0,0
"13971","2020-01-24","Norway","",60.472,8.4689,0,0,0
"13972","2020-01-25","Norway","",60.472,8.4689,0,0,0
"13973","2020-01-26","Norway","",60.472,8.4689,0,0,0
"13974","2020-01-27","Norway","",60.472,8.4689,0,0,0
"13975","2020-01-28","Norway","",60.472,8.4689,0,0,0
"13976","2020-01-29","Norway","",60.472,8.4689,0,0,0
"13977","2020-01-30","Norway","",60.472,8.4689,0,0,0
"13978","2020-01-31","Norway","",60.472,8.4689,0,0,0
"13979","2020-02-01","Norway","",60.472,8.4689,0,0,0
"13980","2020-02-02","Norway","",60.472,8.4689,0,0,0
"13981","2020-02-03","Norway","",60.472,8.4689,0,0,0
"13982","2020-02-04","Norway","",60.472,8.4689,0,0,0
"13983","2020-02-05","Norway","",60.472,8.4689,0,0,0
"13984","2020-02-06","Norway","",60.472,8.4689,0,0,0
"13985","2020-02-07","Norway","",60.472,8.4689,0,0,0
"13986","2020-02-08","Norway","",60.472,8.4689,0,0,0
"13987","2020-02-09","Norway","",60.472,8.4689,0,0,0
"13988","2020-02-10","Norway","",60.472,8.4689,0,0,0
"13989","2020-02-11","Norway","",60.472,8.4689,0,0,0
"13990","2020-02-12","Norway","",60.472,8.4689,0,0,0
"13991","2020-02-13","Norway","",60.472,8.4689,0,0,0
"13992","2020-02-14","Norway","",60.472,8.4689,0,0,0
"13993","2020-02-15","Norway","",60.472,8.4689,0,0,0
"13994","2020-02-16","Norway","",60.472,8.4689,0,0,0
"13995","2020-02-17","Norway","",60.472,8.4689,0,0,0
"13996","2020-02-18","Norway","",60.472,8.4689,0,0,0
"13997","2020-02-19","Norway","",60.472,8.4689,0,0,0
"13998","2020-02-20","Norway","",60.472,8.4689,0,0,0
"13999","2020-02-21","Norway","",60.472,8.4689,0,0,0
"14000","2020-02-22","Norway","",60.472,8.4689,0,0,0
"14001","2020-02-23","Norway","",60.472,8.4689,0,0,0
"14002","2020-02-24","Norway","",60.472,8.4689,0,0,0
"14003","2020-02-25","Norway","",60.472,8.4689,0,0,0
"14004","2020-02-26","Norway","",60.472,8.4689,1,0,0
"14005","2020-02-27","Norway","",60.472,8.4689,1,0,0
"14006","2020-02-28","Norway","",60.472,8.4689,6,0,0
"14007","2020-02-29","Norway","",60.472,8.4689,15,0,0
"14008","2020-03-01","Norway","",60.472,8.4689,19,0,0
"14009","2020-03-02","Norway","",60.472,8.4689,25,0,0
"14010","2020-03-03","Norway","",60.472,8.4689,32,0,0
"14011","2020-03-04","Norway","",60.472,8.4689,56,0,0
"14012","2020-03-05","Norway","",60.472,8.4689,87,0,0
"14013","2020-03-06","Norway","",60.472,8.4689,108,0,0
"14014","2020-03-07","Norway","",60.472,8.4689,147,0,0
"14015","2020-03-08","Norway","",60.472,8.4689,176,0,0
"14016","2020-03-09","Norway","",60.472,8.4689,205,1,0
"14017","2020-03-10","Norway","",60.472,8.4689,400,1,0
"14018","2020-03-11","Norway","",60.472,8.4689,598,1,0
"14019","2020-03-12","Norway","",60.472,8.4689,702,1,0
"14020","2020-03-13","Norway","",60.472,8.4689,996,1,0
"14021","2020-03-14","Norway","",60.472,8.4689,1090,1,3
"14022","2020-03-15","Norway","",60.472,8.4689,1221,1,3
"14023","2020-03-16","Norway","",60.472,8.4689,1333,1,3
"14024","2020-03-17","Norway","",60.472,8.4689,1463,1,3
"14025","2020-03-18","Norway","",60.472,8.4689,1550,1,6
"14026","2020-03-19","Norway","",60.472,8.4689,1746,1,7
"14027","2020-03-20","Norway","",60.472,8.4689,1914,1,7
"14028","2020-03-21","Norway","",60.472,8.4689,2118,1,7
"14029","2020-03-22","Norway","",60.472,8.4689,2385,1,7
"14030","2020-03-23","Norway","",60.472,8.4689,2621,1,10
"14031","2020-03-24","Norway","",60.472,8.4689,2863,6,12
"14032","2020-03-25","Norway","",60.472,8.4689,3084,6,14
"14033","2020-03-26","Norway","",60.472,8.4689,3369,6,14
"14034","2020-03-27","Norway","",60.472,8.4689,3755,6,19
"14035","2020-03-28","Norway","",60.472,8.4689,4015,7,23
"14036","2020-03-29","Norway","",60.472,8.4689,4284,7,25
"14037","2020-03-30","Norway","",60.472,8.4689,4445,12,32
"14038","2020-03-31","Norway","",60.472,8.4689,4641,13,39
"14039","2020-04-01","Norway","",60.472,8.4689,4863,13,44
"14040","2020-04-02","Norway","",60.472,8.4689,5147,32,50
"14041","2020-01-22","Oman","",21,57,0,0,0
"14042","2020-01-23","Oman","",21,57,0,0,0
"14043","2020-01-24","Oman","",21,57,0,0,0
"14044","2020-01-25","Oman","",21,57,0,0,0
"14045","2020-01-26","Oman","",21,57,0,0,0
"14046","2020-01-27","Oman","",21,57,0,0,0
"14047","2020-01-28","Oman","",21,57,0,0,0
"14048","2020-01-29","Oman","",21,57,0,0,0
"14049","2020-01-30","Oman","",21,57,0,0,0
"14050","2020-01-31","Oman","",21,57,0,0,0
"14051","2020-02-01","Oman","",21,57,0,0,0
"14052","2020-02-02","Oman","",21,57,0,0,0
"14053","2020-02-03","Oman","",21,57,0,0,0
"14054","2020-02-04","Oman","",21,57,0,0,0
"14055","2020-02-05","Oman","",21,57,0,0,0
"14056","2020-02-06","Oman","",21,57,0,0,0
"14057","2020-02-07","Oman","",21,57,0,0,0
"14058","2020-02-08","Oman","",21,57,0,0,0
"14059","2020-02-09","Oman","",21,57,0,0,0
"14060","2020-02-10","Oman","",21,57,0,0,0
"14061","2020-02-11","Oman","",21,57,0,0,0
"14062","2020-02-12","Oman","",21,57,0,0,0
"14063","2020-02-13","Oman","",21,57,0,0,0
"14064","2020-02-14","Oman","",21,57,0,0,0
"14065","2020-02-15","Oman","",21,57,0,0,0
"14066","2020-02-16","Oman","",21,57,0,0,0
"14067","2020-02-17","Oman","",21,57,0,0,0
"14068","2020-02-18","Oman","",21,57,0,0,0
"14069","2020-02-19","Oman","",21,57,0,0,0
"14070","2020-02-20","Oman","",21,57,0,0,0
"14071","2020-02-21","Oman","",21,57,0,0,0
"14072","2020-02-22","Oman","",21,57,0,0,0
"14073","2020-02-23","Oman","",21,57,0,0,0
"14074","2020-02-24","Oman","",21,57,2,0,0
"14075","2020-02-25","Oman","",21,57,2,0,0
"14076","2020-02-26","Oman","",21,57,4,0,0
"14077","2020-02-27","Oman","",21,57,4,0,0
"14078","2020-02-28","Oman","",21,57,4,0,0
"14079","2020-02-29","Oman","",21,57,6,1,0
"14080","2020-03-01","Oman","",21,57,6,1,0
"14081","2020-03-02","Oman","",21,57,6,1,0
"14082","2020-03-03","Oman","",21,57,12,2,0
"14083","2020-03-04","Oman","",21,57,15,2,0
"14084","2020-03-05","Oman","",21,57,16,2,0
"14085","2020-03-06","Oman","",21,57,16,2,0
"14086","2020-03-07","Oman","",21,57,16,2,0
"14087","2020-03-08","Oman","",21,57,16,2,0
"14088","2020-03-09","Oman","",21,57,16,2,0
"14089","2020-03-10","Oman","",21,57,18,9,0
"14090","2020-03-11","Oman","",21,57,18,9,0
"14091","2020-03-12","Oman","",21,57,18,9,0
"14092","2020-03-13","Oman","",21,57,19,9,0
"14093","2020-03-14","Oman","",21,57,19,9,0
"14094","2020-03-15","Oman","",21,57,22,9,0
"14095","2020-03-16","Oman","",21,57,22,9,0
"14096","2020-03-17","Oman","",21,57,24,9,0
"14097","2020-03-18","Oman","",21,57,39,12,0
"14098","2020-03-19","Oman","",21,57,48,12,0
"14099","2020-03-20","Oman","",21,57,48,12,0
"14100","2020-03-21","Oman","",21,57,52,12,0
"14101","2020-03-22","Oman","",21,57,55,17,0
"14102","2020-03-23","Oman","",21,57,66,17,0
"14103","2020-03-24","Oman","",21,57,84,17,0
"14104","2020-03-25","Oman","",21,57,99,17,0
"14105","2020-03-26","Oman","",21,57,109,23,0
"14106","2020-03-27","Oman","",21,57,131,23,0
"14107","2020-03-28","Oman","",21,57,152,23,0
"14108","2020-03-29","Oman","",21,57,167,23,0
"14109","2020-03-30","Oman","",21,57,179,29,0
"14110","2020-03-31","Oman","",21,57,192,34,1
"14111","2020-04-01","Oman","",21,57,210,34,1
"14112","2020-04-02","Oman","",21,57,231,57,1
"14113","2020-01-22","Pakistan","",30.3753,69.3451,0,0,0
"14114","2020-01-23","Pakistan","",30.3753,69.3451,0,0,0
"14115","2020-01-24","Pakistan","",30.3753,69.3451,0,0,0
"14116","2020-01-25","Pakistan","",30.3753,69.3451,0,0,0
"14117","2020-01-26","Pakistan","",30.3753,69.3451,0,0,0
"14118","2020-01-27","Pakistan","",30.3753,69.3451,0,0,0
"14119","2020-01-28","Pakistan","",30.3753,69.3451,0,0,0
"14120","2020-01-29","Pakistan","",30.3753,69.3451,0,0,0
"14121","2020-01-30","Pakistan","",30.3753,69.3451,0,0,0
"14122","2020-01-31","Pakistan","",30.3753,69.3451,0,0,0
"14123","2020-02-01","Pakistan","",30.3753,69.3451,0,0,0
"14124","2020-02-02","Pakistan","",30.3753,69.3451,0,0,0
"14125","2020-02-03","Pakistan","",30.3753,69.3451,0,0,0
"14126","2020-02-04","Pakistan","",30.3753,69.3451,0,0,0
"14127","2020-02-05","Pakistan","",30.3753,69.3451,0,0,0
"14128","2020-02-06","Pakistan","",30.3753,69.3451,0,0,0
"14129","2020-02-07","Pakistan","",30.3753,69.3451,0,0,0
"14130","2020-02-08","Pakistan","",30.3753,69.3451,0,0,0
"14131","2020-02-09","Pakistan","",30.3753,69.3451,0,0,0
"14132","2020-02-10","Pakistan","",30.3753,69.3451,0,0,0
"14133","2020-02-11","Pakistan","",30.3753,69.3451,0,0,0
"14134","2020-02-12","Pakistan","",30.3753,69.3451,0,0,0
"14135","2020-02-13","Pakistan","",30.3753,69.3451,0,0,0
"14136","2020-02-14","Pakistan","",30.3753,69.3451,0,0,0
"14137","2020-02-15","Pakistan","",30.3753,69.3451,0,0,0
"14138","2020-02-16","Pakistan","",30.3753,69.3451,0,0,0
"14139","2020-02-17","Pakistan","",30.3753,69.3451,0,0,0
"14140","2020-02-18","Pakistan","",30.3753,69.3451,0,0,0
"14141","2020-02-19","Pakistan","",30.3753,69.3451,0,0,0
"14142","2020-02-20","Pakistan","",30.3753,69.3451,0,0,0
"14143","2020-02-21","Pakistan","",30.3753,69.3451,0,0,0
"14144","2020-02-22","Pakistan","",30.3753,69.3451,0,0,0
"14145","2020-02-23","Pakistan","",30.3753,69.3451,0,0,0
"14146","2020-02-24","Pakistan","",30.3753,69.3451,0,0,0
"14147","2020-02-25","Pakistan","",30.3753,69.3451,0,0,0
"14148","2020-02-26","Pakistan","",30.3753,69.3451,2,0,0
"14149","2020-02-27","Pakistan","",30.3753,69.3451,2,0,0
"14150","2020-02-28","Pakistan","",30.3753,69.3451,2,0,0
"14151","2020-02-29","Pakistan","",30.3753,69.3451,4,0,0
"14152","2020-03-01","Pakistan","",30.3753,69.3451,4,0,0
"14153","2020-03-02","Pakistan","",30.3753,69.3451,4,0,0
"14154","2020-03-03","Pakistan","",30.3753,69.3451,5,0,0
"14155","2020-03-04","Pakistan","",30.3753,69.3451,5,0,0
"14156","2020-03-05","Pakistan","",30.3753,69.3451,5,0,0
"14157","2020-03-06","Pakistan","",30.3753,69.3451,6,0,0
"14158","2020-03-07","Pakistan","",30.3753,69.3451,6,0,0
"14159","2020-03-08","Pakistan","",30.3753,69.3451,6,1,0
"14160","2020-03-09","Pakistan","",30.3753,69.3451,6,1,0
"14161","2020-03-10","Pakistan","",30.3753,69.3451,16,1,0
"14162","2020-03-11","Pakistan","",30.3753,69.3451,19,2,0
"14163","2020-03-12","Pakistan","",30.3753,69.3451,20,2,0
"14164","2020-03-13","Pakistan","",30.3753,69.3451,28,2,0
"14165","2020-03-14","Pakistan","",30.3753,69.3451,31,2,0
"14166","2020-03-15","Pakistan","",30.3753,69.3451,53,2,0
"14167","2020-03-16","Pakistan","",30.3753,69.3451,136,2,0
"14168","2020-03-17","Pakistan","",30.3753,69.3451,236,2,0
"14169","2020-03-18","Pakistan","",30.3753,69.3451,299,2,0
"14170","2020-03-19","Pakistan","",30.3753,69.3451,454,13,2
"14171","2020-03-20","Pakistan","",30.3753,69.3451,501,13,3
"14172","2020-03-21","Pakistan","",30.3753,69.3451,730,13,3
"14173","2020-03-22","Pakistan","",30.3753,69.3451,776,5,5
"14174","2020-03-23","Pakistan","",30.3753,69.3451,875,5,6
"14175","2020-03-24","Pakistan","",30.3753,69.3451,972,18,7
"14176","2020-03-25","Pakistan","",30.3753,69.3451,1063,21,8
"14177","2020-03-26","Pakistan","",30.3753,69.3451,1201,21,9
"14178","2020-03-27","Pakistan","",30.3753,69.3451,1373,23,11
